"","MetaID","3317A","3318A","3319A","3320A","3321A","3322A","3325A","3326A"
"2738","253.17809_3.047",10.3089526606443,14.5086577385242,15.2018049190842,8.98719682066197,9.90348755253613,9.90348755253613,10.3089526606443,9.21034037197618
"2739","253.18803_2.113",12.6115377536383,13.8155105579643,14.5086577385242,12.8992198260901,11.5129254649702,12.8992198260901,13.1223633774043,13.1223633774043
"2740","253.27497_15.421",10.5966347330961,13.5923670066501,12.2060726455302,5.99146454710798,6.21460809842219,6.39692965521615,12.8992198260901,11.0020998412042
"2741","253.98532_6.23",8.51719319141624,11.4075649493124,9.90348755253613,7.60090245954208,8.00636756765025,8.51719319141624,10.3089526606443,9.10497985631836
"2742","254.05726_5.845",11.0020998412042,14.5086577385242,10.8197782844103,11.5129254649702,11.5129254649702,10.5966347330961,10.5966347330961,10.3089526606443
"2743","254.08965_17.211",10.8197782844103,11.5129254649702,11.1562505210315,8.85366542803745,10.3089526606443,11.1562505210315,8.51719319141624,7.60090245954208
"2744","254.09021_3.041",10.3089526606443,9.10497985631836,9.21034037197618,8.00636756765025,7.60090245954208,9.10497985631836,10.3089526606443,9.21034037197618
"2745","254.12664_4.512",13.3046849341983,15.6072700271923,15.2018049190842,9.10497985631836,11.5129254649702,11.5129254649702,16.1180956509583,10.3089526606443
"2746","254.12834_2.401",14.9141228466324,18.3153202282945,18.4206807439524,9.90348755253613,10.8197782844103,11.0020998412042,16.1180956509583,9.21034037197618
"2747","254.13715_10.695",8.29404964010203,9.90348755253613,9.10497985631836,7.60090245954208,6.90775527898214,8.00636756765025,8.29404964010203,7.60090245954208
"2748","254.13794_6.487",15.7614207070196,17.9098551201864,17.5043900120782,15.6072700271923,16.1180956509583,16.1180956509583,12.2060726455302,10.5966347330961
"2749","254.15185_1.854",12.6115377536383,13.8155105579643,14.5086577385242,12.6115377536383,11.5129254649702,13.3046849341983,13.8155105579643,13.5923670066501
"2750","254.17335_2.997",10.3089526606443,11.0020998412042,10.8197782844103,8.69951474821019,9.90348755253613,9.21034037197618,10.3089526606443,9.90348755253613
"2751","254.17352_5.44",9.90348755253613,11.5129254649702,11.5129254649702,11.5129254649702,12.2060726455302,12.2060726455302,11.5129254649702,10.3089526606443
"2752","255.0024_4.523",11.0020998412042,14.5086577385242,14.9141228466324,9.21034037197618,9.21034037197618,9.90348755253613,16.0127351353005,9.90348755253613
"2753","255.00243_8.098",12.8992198260901,14.5086577385242,13.8155105579643,8.51719319141624,9.10497985631836,8.00636756765025,13.8155105579643,8.00636756765025
"2754","255.07426_5.424",9.90348755253613,12.2060726455302,10.5966347330961,8.98719682066197,9.21034037197618,9.90348755253613,14.5086577385242,11.5129254649702
"2755","255.08461_3.093",8.85366542803745,9.90348755253613,9.90348755253613,7.60090245954208,8.69951474821019,8.69951474821019,8.85366542803745,7.60090245954208
"2756","255.12108_3.96",11.5129254649702,13.8155105579643,13.1223633774043,10.8197782844103,11.4075649493124,11.1562505210315,16.8112428315183,12.8992198260901
"2757","255.12456_8.606",10.3089526606443,11.0020998412042,10.3089526606443,10.8197782844103,11.0020998412042,11.1562505210315,11.5129254649702,10.8197782844103
"2758","255.1324_14.246",10.3089526606443,11.0020998412042,10.8197782844103,8.98719682066197,9.21034037197618,9.21034037197618,11.0020998412042,9.90348755253613
"2759","255.15746_4.534",13.3046849341983,15.4249484703984,15.2018049190842,11.5129254649702,12.2060726455302,12.2060726455302,12.2060726455302,10.3089526606443
"2760","255.16737_2.415",17.7275335633924,19.1138279245123,18.4206807439524,13.8155105579643,15.2018049190842,16.1180956509583,17.9098551201864,16.8112428315183
"2761","255.16848_15.287",14.5086577385242,16.8112428315183,16.8112428315183,10.3089526606443,10.3089526606443,10.3089526606443,17.2167079396264,14.9141228466324
"2762","255.16856_15.807",12.2060726455302,13.1223633774043,16.1180956509583,11.5129254649702,12.2060726455302,12.2060726455302,15.8949520996441,14.9141228466324
"2763","255.19377_10.072",11.0020998412042,13.8155105579643,13.1223633774043,10.3089526606443,11.1562505210315,11.1562505210315,13.8155105579643,11.0020998412042
"2764","255.89158_13.873",6.90775527898214,8.00636756765025,8.00636756765025,6.90775527898214,6.90775527898214,6.90775527898214,7.60090245954208,6.90775527898214
"2765","255.99774_15.777",9.90348755253613,11.289781913656,10.8197782844103,8.51719319141624,8.69951474821019,8.51719319141624,10.5966347330961,9.21034037197618
"2766","256.05179_6.247",13.5923670066501,14.5086577385242,13.8155105579643,8.98719682066197,13.1223633774043,9.90348755253613,10.8197782844103,9.21034037197618
"2767","256.07704_3.468",8.85366542803745,12.6115377536383,13.4588356140255,10.5966347330961,12.2060726455302,12.6115377536383,9.21034037197618,8.69951474821019
"2768","256.0948_5.783",11.1562505210315,11.5129254649702,13.8155105579643,11.0020998412042,11.289781913656,12.2060726455302,10.5966347330961,10.5966347330961
"2769","256.10542_4.533",12.8992198260901,15.2018049190842,14.9141228466324,13.4588356140255,13.7101500423064,13.8155105579643,14.5086577385242,13.3046849341983
"2770","256.10777_2.413",10.8197782844103,11.5129254649702,13.5923670066501,9.90348755253613,9.21034037197618,9.90348755253613,12.2060726455302,10.3089526606443
"2771","256.13089_1.515",11.5129254649702,11.5129254649702,12.6115377536383,11.1562505210315,10.8197782844103,11.5129254649702,13.8155105579643,12.6115377536383
"2772","256.14182_5.127",16.1180956509583,18.3153202282945,17.2167079396264,13.3046849341983,15.2018049190842,15.2018049190842,16.0127351353005,11.5129254649702
"2773","256.14224_2.488",11.0020998412042,11.289781913656,11.5129254649702,10.3089526606443,10.3089526606443,10.5966347330961,16.1180956509583,15.8949520996441
"2774","256.14229_3.067",10.3089526606443,13.4588356140255,13.8155105579643,10.3089526606443,10.3089526606443,11.289781913656,18.4206807439524,15.4249484703984
"2775","256.14503_10.44",15.2018049190842,14.9141228466324,13.8155105579643,16.1180956509583,14.9141228466324,15.6072700271923,13.4588356140255,14.5086577385242
"2776","256.15254_7.72",10.3089526606443,13.4588356140255,11.5129254649702,10.3089526606443,8.85366542803745,9.21034037197618,11.4075649493124,10.3089526606443
"2777","256.15269_6.272",11.1562505210315,12.6115377536383,12.6115377536383,13.5923670066501,11.5129254649702,12.6115377536383,12.8992198260901,9.10497985631836
"2778","256.18897_6.216",12.2060726455302,13.8155105579643,14.5086577385242,8.29404964010203,9.10497985631836,9.10497985631836,10.3089526606443,9.21034037197618
"2779","256.18918_4.589",17.2167079396264,19.1138279245123,19.5192930326205,13.8155105579643,15.2018049190842,15.4249484703984,11.4075649493124,11.0020998412042
"2780","256.18919_9.553",10.5966347330961,12.2060726455302,10.5966347330961,12.6115377536383,13.4588356140255,13.4588356140255,11.0020998412042,9.90348755253613
"2781","256.24031_1.849",17.5043900120782,16.1180956509583,17.2167079396264,16.8112428315183,15.6072700271923,16.0127351353005,15.4249484703984,16.1180956509583
"2782","256.93092_5.279",9.90348755253613,12.6115377536383,13.5923670066501,8.29404964010203,8.51719319141624,8.85366542803745,13.8155105579643,9.21034037197618
"2783","257.01805_4.864",10.5966347330961,12.8992198260901,13.1223633774043,11.1562505210315,13.4588356140255,11.289781913656,16.0127351353005,12.2060726455302
"2784","257.07219_4.463",12.8992198260901,16.1180956509583,16.1180956509583,8.29404964010203,8.51719319141624,9.21034037197618,10.5966347330961,11.1562505210315
"2785","257.07222_5.541",9.21034037197618,16.1180956509583,9.21034037197618,8.29404964010203,9.10497985631836,9.21034037197618,13.8155105579643,11.1562505210315
"2786","257.10045_3.106",11.5129254649702,12.6115377536383,12.6115377536383,10.5966347330961,11.289781913656,11.4075649493124,12.6115377536383,13.1223633774043
"2787","257.10052_2.468",10.5966347330961,11.4075649493124,11.5129254649702,9.90348755253613,10.3089526606443,10.5966347330961,11.289781913656,11.0020998412042
"2788","257.10115_6.57",9.90348755253613,11.5129254649702,13.8155105579643,9.10497985631836,9.21034037197618,9.90348755253613,13.8155105579643,11.5129254649702
"2789","257.10133_3.683",11.0020998412042,10.5966347330961,10.8197782844103,8.69951474821019,9.90348755253613,9.21034037197618,10.8197782844103,11.5129254649702
"2790","257.10206_11.749",8.51719319141624,9.90348755253613,10.3089526606443,6.90775527898214,6.90775527898214,6.90775527898214,13.5923670066501,14.5086577385242
"2791","257.11907_7.523",9.21034037197618,9.21034037197618,9.21034037197618,8.69951474821019,8.51719319141624,8.29404964010203,10.3089526606443,9.10497985631836
"2792","257.13123_1.288",11.5129254649702,14.5086577385242,13.8155105579643,14.5086577385242,14.9141228466324,13.7101500423064,12.8992198260901,9.90348755253613
"2793","257.13658_8.287",10.8197782844103,11.289781913656,9.90348755253613,10.8197782844103,11.0020998412042,11.0020998412042,9.21034037197618,9.21034037197618
"2794","257.13684_9.496",12.6115377536383,14.5086577385242,13.8155105579643,10.8197782844103,13.8155105579643,11.0020998412042,16.8112428315183,14.9141228466324
"2795","257.13717_7.222",13.4588356140255,15.2018049190842,14.5086577385242,11.4075649493124,12.2060726455302,11.5129254649702,10.3089526606443,10.3089526606443
"2796","257.13762_6.368",10.5966347330961,12.8992198260901,14.5086577385242,8.00636756765025,9.10497985631836,9.21034037197618,10.5966347330961,10.8197782844103
"2797","257.14806_17.413",13.1223633774043,14.5086577385242,14.5086577385242,10.3089526606443,10.3089526606443,10.3089526606443,14.9141228466324,13.1223633774043
"2798","257.16187_9.026",13.5923670066501,12.8992198260901,11.5129254649702,13.4588356140255,13.5923670066501,13.4588356140255,11.5129254649702,13.5923670066501
"2799","257.17314_6.747",8.85366542803745,9.21034037197618,9.21034037197618,8.98719682066197,9.21034037197618,10.3089526606443,9.21034037197618,8.29404964010203
"2800","257.17323_11.909",11.4075649493124,10.8197782844103,10.5966347330961,8.98719682066197,8.69951474821019,8.00636756765025,11.5129254649702,9.21034037197618
"2801","257.19899_2.451",9.90348755253613,13.1223633774043,14.9141228466324,9.90348755253613,9.90348755253613,11.1562505210315,10.3089526606443,10.8197782844103
"2802","257.1992_1.587",12.8992198260901,13.8155105579643,15.7614207070196,8.98719682066197,8.85366542803745,8.85366542803745,10.8197782844103,9.90348755253613
"2803","257.2095_7.229",12.8992198260901,15.6072700271923,16.1180956509583,12.6115377536383,13.1223633774043,12.2060726455302,10.3089526606443,10.8197782844103
"2804","257.20952_9.209",11.5129254649702,13.8155105579643,14.5086577385242,7.60090245954208,8.00636756765025,8.51719319141624,10.5966347330961,8.00636756765025
"2805","257.20957_11.204",13.5923670066501,16.8112428315183,16.8112428315183,9.90348755253613,10.5966347330961,11.1562505210315,9.21034037197618,8.00636756765025
"2806","258.08577_8.203",7.60090245954208,9.10497985631836,8.69951474821019,7.60090245954208,8.00636756765025,8.00636756765025,9.10497985631836,8.00636756765025
"2807","258.09126_1.414",10.5966347330961,11.1562505210315,10.3089526606443,9.90348755253613,9.21034037197618,9.90348755253613,14.5086577385242,11.5129254649702
"2808","258.09557_9.051",7.60090245954208,9.21034037197618,10.5966347330961,7.60090245954208,8.00636756765025,8.51719319141624,11.5129254649702,8.29404964010203
"2809","258.12071_12.285",8.00636756765025,9.21034037197618,9.21034037197618,6.80239476332431,6.90775527898214,7.60090245954208,8.29404964010203,6.90775527898214
"2810","258.12078_2.028",11.5129254649702,11.1562505210315,11.0020998412042,11.289781913656,11.5129254649702,12.2060726455302,16.0127351353005,14.5086577385242
"2811","258.12087_8.696",9.21034037197618,10.3089526606443,9.21034037197618,9.90348755253613,9.90348755253613,9.90348755253613,15.7614207070196,13.5923670066501
"2812","258.12147_3.2",11.289781913656,11.289781913656,11.1562505210315,10.3089526606443,10.3089526606443,11.4075649493124,14.5086577385242,12.6115377536383
"2813","258.1216_4.946",12.2060726455302,12.2060726455302,12.6115377536383,11.1562505210315,11.4075649493124,12.2060726455302,17.2167079396264,14.5086577385242
"2814","258.1216_5.626",11.289781913656,12.2060726455302,11.289781913656,10.8197782844103,11.289781913656,11.4075649493124,16.1180956509583,11.5129254649702
"2815","258.12172_4.436",12.6115377536383,13.8155105579643,13.8155105579643,12.2060726455302,12.6115377536383,12.2060726455302,13.5923670066501,12.8992198260901
"2816","258.1276_1.312",13.1223633774043,15.8949520996441,15.4249484703984,14.9141228466324,16.0127351353005,14.9141228466324,13.8155105579643,11.5129254649702
"2817","258.15853_4.596",11.5129254649702,14.5086577385242,14.5086577385242,11.5129254649702,11.5129254649702,11.1562505210315,16.8112428315183,10.5966347330961
"2818","258.1682_3.784",9.90348755253613,12.6115377536383,12.2060726455302,8.51719319141624,8.98719682066197,9.21034037197618,10.3089526606443,9.21034037197618
"2819","258.1684_11.968",9.21034037197618,12.8992198260901,12.2060726455302,7.60090245954208,9.21034037197618,9.21034037197618,8.51719319141624,8.00636756765025
"2820","258.19335_2.317",11.5129254649702,12.8992198260901,13.1223633774043,11.1562505210315,9.90348755253613,11.0020998412042,16.1180956509583,13.4588356140255
"2821","258.19347_7.756",8.69951474821019,11.5129254649702,13.8155105579643,7.60090245954208,8.51719319141624,8.69951474821019,9.90348755253613,8.85366542803745
"2822","258.19355_9.242",8.85366542803745,15.8949520996441,14.9141228466324,8.00636756765025,8.98719682066197,8.98719682066197,11.0020998412042,8.51719319141624
"2823","258.21953_1.998",12.6115377536383,13.8155105579643,13.8155105579643,11.4075649493124,10.5966347330961,11.5129254649702,12.8992198260901,12.2060726455302
"2824","259.01506_5.131",8.85366542803745,13.8155105579643,13.8155105579643,8.98719682066197,8.51719319141624,9.21034037197618,11.0020998412042,9.21034037197618
"2825","259.01509_6.613",8.51719319141624,13.4588356140255,13.8155105579643,9.90348755253613,10.3089526606443,10.3089526606443,10.3089526606443,10.3089526606443
"2826","259.10556_7.19",8.00636756765025,8.69951474821019,8.85366542803745,6.90775527898214,7.60090245954208,8.51719319141624,13.8155105579643,8.51719319141624
"2827","259.11026_1.448",12.2060726455302,11.289781913656,12.6115377536383,12.2060726455302,13.1223633774043,12.2060726455302,15.4249484703984,11.5129254649702
"2828","259.11593_4.431",9.21034037197618,10.5966347330961,10.3089526606443,8.29404964010203,8.98719682066197,8.69951474821019,9.90348755253613,9.21034037197618
"2829","259.11631_7.262",10.8197782844103,13.1223633774043,12.2060726455302,9.21034037197618,9.21034037197618,10.8197782844103,13.8155105579643,13.1223633774043
"2830","259.11649_8.76",9.90348755253613,12.2060726455302,12.2060726455302,10.3089526606443,10.5966347330961,10.5966347330961,13.7101500423064,11.5129254649702
"2831","259.13117_6.778",11.5129254649702,14.5086577385242,14.9141228466324,7.60090245954208,8.00636756765025,8.00636756765025,12.2060726455302,9.21034037197618
"2832","259.13466_2.456",9.21034037197618,11.1562505210315,12.2060726455302,8.00636756765025,8.29404964010203,8.51719319141624,14.9141228466324,12.2060726455302
"2833","259.15227_11.288",9.90348755253613,7.60090245954208,9.21034037197618,7.60090245954208,5.99146454710798,6.90775527898214,7.60090245954208,6.21460809842219
"2834","259.1523_9.342",9.21034037197618,13.1223633774043,12.8992198260901,7.60090245954208,9.21034037197618,9.90348755253613,13.8155105579643,11.4075649493124
"2835","259.15234_5.214",10.3089526606443,11.289781913656,12.6115377536383,9.21034037197618,12.2060726455302,12.2060726455302,12.2060726455302,11.5129254649702
"2836","259.15236_6.549",10.3089526606443,10.8197782844103,10.5966347330961,9.21034037197618,10.8197782844103,11.5129254649702,10.5966347330961,10.3089526606443
"2837","259.15239_7.952",8.29404964010203,9.21034037197618,10.8197782844103,7.60090245954208,8.00636756765025,7.60090245954208,14.5086577385242,12.2060726455302
"2838","259.18855_9.787",6.39692965521615,8.29404964010203,8.51719319141624,6.21460809842219,6.21460809842219,9.21034037197618,11.0020998412042,6.39692965521615
"2839","259.1888_11.075",13.4588356140255,16.1180956509583,15.7614207070196,9.21034037197618,9.21034037197618,11.5129254649702,12.6115377536383,9.21034037197618
"2840","259.18886_2.43",10.3089526606443,11.289781913656,11.4075649493124,8.69951474821019,9.21034037197618,9.21034037197618,10.8197782844103,9.90348755253613
"2841","259.22494_2.876",13.8155105579643,14.9141228466324,15.6072700271923,14.5086577385242,13.1223633774043,13.8155105579643,9.90348755253613,8.51719319141624
"2842","259.84932_13.375",8.69951474821019,10.3089526606443,9.90348755253613,7.60090245954208,8.29404964010203,8.29404964010203,9.21034037197618,6.90775527898214
"2843","259.8496_21.308",12.2060726455302,13.8155105579643,14.5086577385242,11.0020998412042,11.5129254649702,11.5129254649702,14.5086577385242,12.8992198260901
"2844","260.0827_3.341",10.8197782844103,12.2060726455302,11.1562505210315,9.21034037197618,11.0020998412042,10.8197782844103,10.8197782844103,9.90348755253613
"2845","260.08282_6.418",13.7101500423064,15.4249484703984,13.8155105579643,12.2060726455302,12.6115377536383,12.6115377536383,16.8112428315183,14.5086577385242
"2846","260.08299_5.397",10.3089526606443,11.1562505210315,11.1562505210315,9.21034037197618,9.90348755253613,10.8197782844103,11.5129254649702,16.1180956509583
"2847","260.09993_2.419",9.90348755253613,11.0020998412042,11.0020998412042,8.51719319141624,8.85366542803745,9.10497985631836,13.8155105579643,13.3046849341983
"2848","260.10051_6.153",10.5966347330961,14.5086577385242,13.8155105579643,8.85366542803745,9.21034037197618,9.21034037197618,15.2018049190842,12.2060726455302
"2849","260.10069_4.979",9.90348755253613,11.0020998412042,11.1562505210315,9.21034037197618,10.5966347330961,10.8197782844103,13.1223633774043,13.8155105579643
"2850","260.10666_1.434",13.3046849341983,12.8992198260901,13.8155105579643,13.3046849341983,14.5086577385242,13.4588356140255,16.1180956509583,13.1223633774043
"2851","260.11211_11.38",6.68461172766793,6.90775527898214,8.00636756765025,6.68461172766793,6.68461172766793,6.68461172766793,8.29404964010203,6.90775527898214
"2852","260.11544_4.033",16.1180956509583,18.4206807439524,17.7275335633924,16.0127351353005,16.1180956509583,16.1180956509583,17.7275335633924,16.1180956509583
"2853","260.11602_4.795",15.2018049190842,12.2060726455302,14.5086577385242,15.6072700271923,12.2060726455302,14.5086577385242,12.8992198260901,13.4588356140255
"2854","260.11855_7.255",13.5923670066501,16.1180956509583,15.8949520996441,13.3046849341983,13.8155105579643,13.7101500423064,17.5043900120782,15.7614207070196
"2855","260.11902_2.436",11.4075649493124,12.2060726455302,12.2060726455302,10.5966347330961,11.1562505210315,11.1562505210315,11.5129254649702,10.5966347330961
"2856","260.13613_6.985",9.90348755253613,11.0020998412042,11.289781913656,9.21034037197618,9.21034037197618,9.21034037197618,13.8155105579643,11.1562505210315
"2857","260.1362_8.004",7.60090245954208,8.98719682066197,8.69951474821019,8.69951474821019,7.60090245954208,7.60090245954208,13.8155105579643,8.85366542803745
"2858","260.13644_3.815",9.90348755253613,14.5086577385242,13.8155105579643,9.90348755253613,9.90348755253613,9.21034037197618,17.2167079396264,12.2060726455302
"2859","260.13707_2.228",12.8992198260901,13.3046849341983,13.4588356140255,11.0020998412042,11.289781913656,11.4075649493124,17.2167079396264,14.9141228466324
"2860","260.1371_6.282",8.85366542803745,9.90348755253613,10.3089526606443,8.00636756765025,8.51719319141624,8.85366542803745,13.7101500423064,9.90348755253613
"2861","260.1476_8.641",11.5129254649702,12.2060726455302,11.5129254649702,11.0020998412042,10.8197782844103,11.1562505210315,11.5129254649702,11.4075649493124
"2862","260.17275_9.486",9.21034037197618,14.5086577385242,12.8992198260901,8.69951474821019,9.90348755253613,9.90348755253613,9.21034037197618,8.51719319141624
"2863","260.17322_2.989",12.6115377536383,15.4249484703984,15.4249484703984,11.1562505210315,10.8197782844103,11.289781913656,15.2018049190842,13.1223633774043
"2864","260.19857_2.219",13.7101500423064,15.6072700271923,16.8112428315183,9.10497985631836,11.289781913656,9.10497985631836,11.5129254649702,11.5129254649702
"2865","260.20888_2.913",9.10497985631836,13.7101500423064,13.8155105579643,9.90348755253613,8.85366542803745,10.8197782844103,9.21034037197618,10.5966347330961
"2866","261.06679_8.897",9.90348755253613,12.6115377536383,13.8155105579643,8.00636756765025,8.51719319141624,9.21034037197618,13.8155105579643,10.8197782844103
"2867","261.06702_4.413",9.21034037197618,10.3089526606443,9.90348755253613,8.00636756765025,9.21034037197618,9.10497985631836,10.3089526606443,9.21034037197618
"2868","261.0684_1.375",9.21034037197618,9.21034037197618,9.21034037197618,9.21034037197618,9.21034037197618,8.98719682066197,16.1180956509583,12.2060726455302
"2869","261.07797_7.965",8.98719682066197,9.90348755253613,9.90348755253613,8.69951474821019,8.69951474821019,9.21034037197618,11.0020998412042,9.21034037197618
"2870","261.09535_11.81",9.21034037197618,10.3089526606443,10.8197782844103,7.60090245954208,7.60090245954208,7.60090245954208,8.29404964010203,8.98719682066197
"2871","261.11395_2.382",10.3089526606443,11.1562505210315,11.289781913656,8.69951474821019,8.98719682066197,9.21034037197618,10.5966347330961,9.90348755253613
"2872","261.11397_11.815",11.0020998412042,10.8197782844103,11.1562505210315,8.00636756765025,8.00636756765025,8.29404964010203,11.289781913656,8.00636756765025
"2873","261.13149_11.214",7.60090245954208,8.69951474821019,8.85366542803745,6.90775527898214,6.90775527898214,6.90775527898214,9.90348755253613,8.98719682066197
"2874","261.13155_2.373",9.90348755253613,11.0020998412042,11.1562505210315,8.51719319141624,8.85366542803745,10.3089526606443,11.4075649493124,9.90348755253613
"2875","261.13972_2.864",9.90348755253613,15.2018049190842,15.6072700271923,8.51719319141624,9.90348755253613,9.90348755253613,12.2060726455302,9.21034037197618
"2876","261.13988_1.558",9.90348755253613,13.8155105579643,14.9141228466324,8.51719319141624,8.51719319141624,8.29404964010203,13.3046849341983,9.90348755253613
"2877","261.15021_6.637",11.5129254649702,14.9141228466324,14.5086577385242,10.3089526606443,10.8197782844103,8.85366542803745,10.5966347330961,9.90348755253613
"2878","261.15685_1.979",10.5966347330961,12.2060726455302,12.2060726455302,11.4075649493124,8.85366542803745,10.5966347330961,11.1562505210315,11.289781913656
"2879","261.16802_3.815",10.8197782844103,13.8155105579643,12.8992198260901,9.21034037197618,9.90348755253613,11.0020998412042,11.1562505210315,9.10497985631836
"2880","261.16805_9.848",7.60090245954208,11.289781913656,9.21034037197618,6.90775527898214,8.51719319141624,7.60090245954208,12.2060726455302,10.3089526606443
"2881","261.16806_2.476",9.10497985631836,10.3089526606443,10.3089526606443,8.85366542803745,9.10497985631836,8.51719319141624,9.90348755253613,9.21034037197618
"2882","261.19378_2.403",10.3089526606443,14.5086577385242,14.5086577385242,9.21034037197618,9.90348755253613,9.90348755253613,9.90348755253613,8.98719682066197
"2883","261.20439_2.403",10.5966347330961,12.6115377536383,12.2060726455302,13.7101500423064,12.6115377536383,12.6115377536383,10.8197782844103,10.5966347330961
"2884","261.88054_15.029",6.21460809842219,6.39692965521615,8.00636756765025,6.21460809842219,10.3089526606443,5.99146454710798,6.39692965521615,10.3089526606443
"2885","261.88695_21.25",11.1562505210315,13.4588356140255,14.5086577385242,10.8197782844103,11.0020998412042,11.0020998412042,14.5086577385242,12.6115377536383
"2886","261.89873_13.86",10.3089526606443,10.8197782844103,10.8197782844103,8.00636756765025,8.00636756765025,8.00636756765025,9.21034037197618,7.60090245954208
"2887","261.9129_21.383",14.5086577385242,16.1180956509583,15.6072700271923,13.1223633774043,13.8155105579643,13.8155105579643,15.6072700271923,15.2018049190842
"2888","261.94658_13.553",6.39692965521615,6.90775527898214,8.00636756765025,6.21460809842219,6.21460809842219,6.21460809842219,6.90775527898214,6.21460809842219
"2889","262.02598_6.172",8.29404964010203,14.5086577385242,9.90348755253613,7.60090245954208,8.00636756765025,8.69951474821019,10.3089526606443,12.6115377536383
"2890","262.04893_9.473",8.29404964010203,9.10497985631836,10.3089526606443,8.00636756765025,8.00636756765025,8.00636756765025,11.289781913656,8.85366542803745
"2891","262.051_6.674",10.3089526606443,10.3089526606443,9.21034037197618,6.90775527898214,11.1562505210315,10.5966347330961,15.7614207070196,15.4249484703984
"2892","262.0648_1.374",9.21034037197618,9.21034037197618,9.21034037197618,9.21034037197618,9.21034037197618,8.98719682066197,17.9098551201864,13.8155105579643
"2893","262.0858_2.364",11.0020998412042,11.5129254649702,11.5129254649702,10.3089526606443,10.5966347330961,10.8197782844103,15.2018049190842,9.90348755253613
"2894","262.08817_6.556",9.90348755253613,11.5129254649702,11.1562505210315,8.51719319141624,8.51719319141624,8.51719319141624,10.5966347330961,9.21034037197618
"2895","262.09514_2.603",9.90348755253613,10.5966347330961,10.8197782844103,8.69951474821019,9.10497985631836,9.21034037197618,13.3046849341983,10.3089526606443
"2896","262.09516_5.014",11.4075649493124,12.2060726455302,12.6115377536383,10.5966347330961,11.1562505210315,11.289781913656,12.2060726455302,13.8155105579643
"2897","262.09517_6.062",11.5129254649702,13.1223633774043,13.7101500423064,9.21034037197618,8.98719682066197,9.90348755253613,16.1180956509583,13.7101500423064
"2898","262.10825_3.088",12.6115377536383,12.8992198260901,12.8992198260901,11.5129254649702,12.6115377536383,12.8992198260901,14.9141228466324,13.1223633774043
"2899","262.11607_4.75",13.3046849341983,11.5129254649702,13.8155105579643,9.21034037197618,11.0020998412042,10.3089526606443,11.1562505210315,12.6115377536383
"2900","262.11613_2.49",11.0020998412042,11.5129254649702,11.5129254649702,10.8197782844103,10.5966347330961,10.8197782844103,12.8992198260901,12.2060726455302
"2901","262.11629_3.458",10.8197782844103,13.3046849341983,12.6115377536383,9.90348755253613,10.5966347330961,11.289781913656,11.5129254649702,11.5129254649702
"2902","262.11639_6.89",9.21034037197618,10.5966347330961,9.90348755253613,8.00636756765025,8.69951474821019,8.85366542803745,11.5129254649702,9.90348755253613
"2903","262.13092_7.694",9.90348755253613,10.3089526606443,11.5129254649702,8.51719319141624,8.69951474821019,8.69951474821019,15.6072700271923,13.4588356140255
"2904","262.13094_3.246",9.10497985631836,10.3089526606443,10.8197782844103,8.00636756765025,8.98719682066197,9.10497985631836,9.21034037197618,8.51719319141624
"2905","262.13106_8.285",9.21034037197618,15.8949520996441,16.0127351353005,8.00636756765025,8.98719682066197,9.21034037197618,16.1180956509583,13.5923670066501
"2906","262.1311_6.882",12.2060726455302,14.5086577385242,14.5086577385242,12.2060726455302,13.3046849341983,13.4588356140255,16.1180956509583,13.8155105579643
"2907","262.13413_6.055",11.5129254649702,13.7101500423064,13.5923670066501,9.90348755253613,10.8197782844103,11.289781913656,15.7614207070196,15.2018049190842
"2908","262.14146_2.553",9.10497985631836,10.5966347330961,9.90348755253613,8.00636756765025,8.69951474821019,9.21034037197618,10.3089526606443,8.51719319141624
"2909","262.15193_4.441",9.21034037197618,10.5966347330961,10.3089526606443,8.29404964010203,9.21034037197618,8.85366542803745,11.4075649493124,8.85366542803745
"2910","262.18831_9.004",8.00636756765025,12.2060726455302,15.2018049190842,8.00636756765025,8.51719319141624,10.5966347330961,14.9141228466324,10.3089526606443
"2911","263.04625_2.514",10.5966347330961,11.0020998412042,11.1562505210315,9.90348755253613,10.3089526606443,10.5966347330961,14.5086577385242,9.90348755253613
"2912","263.06727_8.397",7.60090245954208,13.8155105579643,12.6115377536383,6.68461172766793,6.80239476332431,6.90775527898214,13.8155105579643,11.5129254649702
"2913","263.08253_6.443",9.90348755253613,11.1562505210315,11.0020998412042,8.51719319141624,9.10497985631836,9.21034037197618,11.0020998412042,9.90348755253613
"2914","263.08333_1.766",14.5086577385242,13.8155105579643,12.8992198260901,13.1223633774043,13.5923670066501,10.5966347330961,13.1223633774043,10.8197782844103
"2915","263.11858_5.013",13.1223633774043,16.1180956509583,15.2018049190842,9.21034037197618,9.90348755253613,10.3089526606443,11.289781913656,10.5966347330961
"2916","263.13682_5.168",10.5966347330961,9.90348755253613,9.90348755253613,8.00636756765025,9.90348755253613,12.6115377536383,9.90348755253613,8.29404964010203
"2917","263.15201_1.622",13.1223633774043,17.7275335633924,18.4206807439524,10.8197782844103,10.3089526606443,10.3089526606443,13.4588356140255,10.5966347330961
"2918","263.15849_9.329",9.10497985631836,8.98719682066197,10.8197782844103,8.29404964010203,9.21034037197618,9.90348755253613,9.90348755253613,8.85366542803745
